City,State,Country,CountryCode,PostalCode,Sex,EmailPromotion,EmailAddress,PhoneNumberType,OnlineOrderFlag,OrderQty,UnitPrice,SubTotal,TaxAmt,Freight,TotalDue,ShipMethod,ShipBase,ShipRate,FullDate
Everett,Washington,United States,US,98201,,0,blake68@adventure-works.com,Home,0,4,445.41,50201.256,4842.1679,1513.1775,56556.6014,CARGO TRANSPORT 5,8.99,1.49,2014-04-16
Corvallis,Oregon,United States,US,97330,,0,javier1@adventure-works.com,Cell,0,8,1376.994,59894.2092,5924.7046,1851.4702,67670.384,CARGO TRANSPORT 5,8.99,1.49,2014-04-29
Berkeley,California,United States,US,94704,,2,edward60@adventure-works.com,Home,-1,1,9.99,2441.93,195.3544,61.0483,2698.3327,XRQ - TRUCK GROUND,3.95,0.99,2012-04-27
Berkeley,California,United States,US,94704,,2,edward60@adventure-works.com,Home,0,2,54.894,47069.4121,4553.2508,1422.8909,53045.5538,CARGO TRANSPORT 5,8.99,1.49,2014-05-20
Westminster,British Columbia,Canada,CA,V3L 1H4,,0,javier10@adventure-works.com,Home,-1,1,21.98,66.96,5.3568,1.674,73.9908,XRQ - TRUCK GROUND,3.95,0.99,2012-04-15
Westminster,British Columbia,Canada,CA,V3L 1H4,,0,javier10@adventure-works.com,Home,0,1,469.794,11056.6441,1068.5479,333.9212,12459.1132,CARGO TRANSPORT 5,8.99,1.49,2014-05-06
Seaford,Victoria,Australia,AU,3198,,1,edward64@adventure-works.com,Home,-1,1,34.99,2419.06,193.5248,60.4765,2673.0613,XRQ - TRUCK GROUND,3.95,0.99,2013-05-29
Seaford,Victoria,Australia,AU,3198,,1,edward64@adventure-works.com,Home,0,16,29.6945,33726.9563,3208.7244,1002.7264,37938.4071,CARGO TRANSPORT 5,8.99,1.49,2014-03-31
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,edward66@adventure-works.com,Home,-1,1,4.99,553.97,44.3176,13.8493,612.1369,XRQ - TRUCK GROUND,3.95,0.99,2013-05-07
Langford,British Columbia,Canada,CA,V9,,2,willie31@adventure-works.com,Home,0,3,200.052,50201.256,4842.1679,1513.1775,56556.6014,CARGO TRANSPORT 5,8.99,1.49,2014-04-27
Langford,British Columbia,Canada,CA,V9,,2,willie31@adventure-works.com,Home,0,14,13.6579,129261.254,12556.6486,3923.9527,145741.8553,CARGO TRANSPORT 5,8.99,1.49,2014-05-18
Westminster,British Columbia,Canada,CA,V3L 1H4,,0,willie34@adventure-works.com,Cell,0,3,1376.994,39215.4278,3803.1144,1188.4733,44207.0155,CARGO TRANSPORT 5,8.99,1.49,2014-01-04
Westminster,British Columbia,Canada,CA,V3L 1H4,,0,willie34@adventure-works.com,Cell,0,1,1020.594,2870.952,268.2487,83.8277,3223.0284,CARGO TRANSPORT 5,8.99,1.49,2014-03-02
Leeds,England,United Kingdom,GB,LE18,,2,willie39@adventure-works.com,Cell,0,2,63.9,112312.554,10820.906,3381.5331,126514.9931,CARGO TRANSPORT 5,8.99,1.49,2014-05-06
Leeds,England,United Kingdom,GB,LE18,,2,willie39@adventure-works.com,Cell,0,2,200.052,55103.4671,5996.4757,1873.8986,62973.8414,CARGO TRANSPORT 5,8.99,1.49,2013-12-01
Concord,California,United States,US,94519,,0,willie40@adventure-works.com,Cell,-1,1,8.99,37.97,3.0376,0.9493,41.9569,XRQ - TRUCK GROUND,3.95,0.99,2013-01-15
Concord,California,United States,US,94519,,0,willie40@adventure-works.com,Cell,-1,1,3.99,1732.26,138.5808,43.3065,1914.1473,XRQ - TRUCK GROUND,3.95,0.99,2013-11-13
Concord,California,United States,US,94519,,0,willie40@adventure-works.com,Cell,0,3,469.794,146154.5653,14380.3298,4493.8531,165028.7482,CARGO TRANSPORT 5,8.99,1.49,2014-02-04
Portland,Oregon,United States,US,97205,,1,xavier60@adventure-works.com,Home,0,1,445.41,36942.4556,3529.1148,1102.8484,41574.4188,CARGO TRANSPORT 5,8.99,1.49,2014-04-18
Roncq,Nord,France,FR,59223,,1,colin7@adventure-works.com,Cell,-1,1,1120.49,1120.49,89.6392,28.0123,1238.1415,XRQ - TRUCK GROUND,3.95,0.99,2013-01-09
Roncq,Nord,France,FR,59223,,1,colin7@adventure-works.com,Cell,-1,1,539.99,578.46,46.2768,14.4615,639.1983,XRQ - TRUCK GROUND,3.95,0.99,2013-08-16
Roncq,Nord,France,FR,59223,,1,colin7@adventure-works.com,Cell,-1,1,8.99,1759.97,140.7976,43.9993,1944.7669,XRQ - TRUCK GROUND,3.95,0.99,2013-09-26
Sooke,British Columbia,Canada,CA,V0,,0,colin13@adventure-works.com,Cell,-1,1,21.98,71.97,5.7576,1.7993,79.5269,XRQ - TRUCK GROUND,3.95,0.99,2013-02-01
Sooke,British Columbia,Canada,CA,V0,,0,colin13@adventure-works.com,Cell,-1,1,69.99,119.98,9.5984,2.9995,132.5779,XRQ - TRUCK GROUND,3.95,0.99,2013-09-17
Sooke,British Columbia,Canada,CA,V0,,0,colin13@adventure-works.com,Cell,-1,1,49.99,819.48,65.5584,20.487,905.5254,XRQ - TRUCK GROUND,3.95,0.99,2013-09-20
Colma,California,United States,US,94014,,0,colin14@adventure-works.com,Home,-1,1,35.0,2334.98,186.7984,58.3745,2580.1529,XRQ - TRUCK GROUND,3.95,0.99,2013-01-28
Colma,California,United States,US,94014,,0,colin14@adventure-works.com,Home,-1,1,4.99,7.28,0.5824,0.182,8.0444,XRQ - TRUCK GROUND,3.95,0.99,2013-09-01
Colma,California,United States,US,94014,,0,colin14@adventure-works.com,Home,-1,1,4.99,93.46,7.4768,2.3365,103.2733,XRQ - TRUCK GROUND,3.95,0.99,2013-09-20
Burien,Washington,United States,US,98168,,0,dalton58@adventure-works.com,Cell,-1,1,4.99,578.46,46.2768,14.4615,639.1983,XRQ - TRUCK GROUND,3.95,0.99,2013-08-31
Hervey Bay,Queensland,Australia,AU,4655,,0,colin20@adventure-works.com,Home,0,2,953.628,92278.0501,10013.6366,3129.2614,105420.9481,CARGO TRANSPORT 5,8.99,1.49,2014-05-14
San Diego,California,United States,US,92102,,1,colin27@adventure-works.com,Cell,-1,1,4.99,791.32,63.3056,19.783,874.4086,XRQ - TRUCK GROUND,3.95,0.99,2013-08-13
San Diego,California,United States,US,92102,,1,colin27@adventure-works.com,Cell,-1,1,8.99,2398.05,191.844,59.9513,2649.8453,XRQ - TRUCK GROUND,3.95,0.99,2013-11-06
Oregon City,Oregon,United States,US,97045,,1,jaclyn13@adventure-works.com,Home,-1,1,28.99,2420.34,193.6272,60.5085,2674.4757,XRQ - TRUCK GROUND,3.95,0.99,2013-06-02
Oregon City,Oregon,United States,US,97045,,1,jaclyn13@adventure-works.com,Home,-1,1,3.99,63.47,5.0776,1.5868,70.1344,XRQ - TRUCK GROUND,3.95,0.99,2013-06-15
Oregon City,Oregon,United States,US,97045,,1,jaclyn13@adventure-works.com,Home,-1,1,4.99,2461.03,196.8824,61.5258,2719.4382,XRQ - TRUCK GROUND,3.95,0.99,2013-08-09
Oregon City,Oregon,United States,US,97045,,1,jaclyn13@adventure-works.com,Home,0,3,218.454,80691.0075,7766.2065,2426.9395,90884.1535,CARGO TRANSPORT 5,8.99,1.49,2014-03-09
Oregon City,Oregon,United States,US,97045,,1,jaclyn13@adventure-works.com,Home,-1,1,34.99,2394.97,191.5976,59.8743,2646.4419,XRQ - TRUCK GROUND,3.95,0.99,2011-07-01
Woolston,England,United Kingdom,GB,WA1 4SY,,0,aidan24@adventure-works.com,Cell,-1,1,4.99,42.28,3.3824,1.057,46.7194,XRQ - TRUCK GROUND,3.95,0.99,2011-07-24
Woolston,England,United Kingdom,GB,WA1 4SY,,0,aidan24@adventure-works.com,Cell,-1,1,8.99,43.98,3.5184,1.0995,48.5979,XRQ - TRUCK GROUND,3.95,0.99,2013-06-27
Woolston,England,United Kingdom,GB,WA1 4SY,,0,aidan24@adventure-works.com,Cell,-1,1,32.6,71.58,5.7264,1.7895,79.0959,XRQ - TRUCK GROUND,3.95,0.99,2013-07-02
Woolston,England,United Kingdom,GB,WA1 4SY,,0,aidan24@adventure-works.com,Cell,0,3,324.4527,14560.3533,1437.0523,449.0789,16446.4845,CARGO TRANSPORT 5,8.99,1.49,2014-03-12
Woolston,England,United Kingdom,GB,WA1 4SY,,0,aidan24@adventure-works.com,Cell,-1,1,539.99,578.46,46.2768,14.4615,639.1983,XRQ - TRUCK GROUND,3.95,0.99,2013-09-28
Coffs Harbour,New South Wales,Australia,AU,2450,,0,jaclyn20@adventure-works.com,Home,-1,1,3.99,38.88,3.1104,0.972,42.9624,XRQ - TRUCK GROUND,3.95,0.99,2012-04-28
Coffs Harbour,New South Wales,Australia,AU,2450,,0,jaclyn20@adventure-works.com,Home,-1,1,2384.07,2393.06,191.4448,59.8265,2644.3313,XRQ - TRUCK GROUND,3.95,0.99,2013-08-02
Port Macquarie,New South Wales,Australia,AU,2444,,1,dakota9@adventure-works.com,Home,-1,1,34.99,1274.33,101.9464,31.8583,1408.1347,XRQ - TRUCK GROUND,3.95,0.99,2013-10-01
Port Macquarie,New South Wales,Australia,AU,2444,,1,dakota9@adventure-works.com,Home,0,11,313.1942,32970.8914,3215.3812,1004.8066,37191.0792,CARGO TRANSPORT 5,8.99,1.49,2014-06-10
Cranbourne,Victoria,Australia,AU,3977,,2,carol19@adventure-works.com,Cell,-1,1,4.99,2398.05,191.844,59.9513,2649.8453,XRQ - TRUCK GROUND,3.95,0.99,2012-04-07
Cranbourne,Victoria,Australia,AU,3977,,2,carol19@adventure-works.com,Cell,-1,1,2319.99,2374.98,189.9984,59.3745,2624.3529,XRQ - TRUCK GROUND,3.95,0.99,2013-08-04
Marysville,Washington,United States,US,98270,,0,dakota15@adventure-works.com,Home,-1,1,63.5,88.98,7.1184,2.2245,98.3229,XRQ - TRUCK GROUND,3.95,0.99,2012-03-30
Marysville,Washington,United States,US,98270,,0,dakota15@adventure-works.com,Home,-1,1,2.29,6.28,0.5024,0.157,6.9394,XRQ - TRUCK GROUND,3.95,0.99,2013-08-13
Goulburn,New South Wales,Australia,AU,2580,,0,jaclyn34@adventure-works.com,Home,-1,1,7.95,16.94,1.3552,0.4235,18.7187,XRQ - TRUCK GROUND,3.95,0.99,2012-05-07
Goulburn,New South Wales,Australia,AU,2580,,0,jaclyn34@adventure-works.com,Home,-1,1,32.6,100.09,8.0072,2.5023,110.5995,XRQ - TRUCK GROUND,3.95,0.99,2013-08-22
Cheltenham,England,United Kingdom,GB,GL50,,0,emily28@adventure-works.com,Home,-1,1,29.99,69.97,5.5976,1.7493,77.3169,XRQ - TRUCK GROUND,3.95,0.99,2012-05-04
Cheltenham,England,United Kingdom,GB,GL50,,0,emily28@adventure-works.com,Home,-1,1,4.99,7.28,0.5824,0.182,8.0444,XRQ - TRUCK GROUND,3.95,0.99,2013-08-12
Downey,California,United States,US,90241,,1,louis29@adventure-works.com,Home,-1,1,24.99,149.98,11.9984,3.7495,165.7279,XRQ - TRUCK GROUND,3.95,0.99,2013-10-24
Kirkland,Washington,United States,US,98033,,0,fernando54@adventure-works.com,Home,0,3,728.91,37323.8223,3572.4081,1116.3775,42012.6079,CARGO TRANSPORT 5,8.99,1.49,2014-03-14
Kirkland,Washington,United States,US,98033,,0,fernando54@adventure-works.com,Home,0,2,48.594,7678.92,741.7348,231.7921,8652.4469,CARGO TRANSPORT 5,8.99,1.49,2014-03-24
Puyallup,Washington,United States,US,98371,,0,edwin0@adventure-works.com,Cell,0,1,24.294,23384.652,2280.8372,712.7616,26378.2508,CARGO TRANSPORT 5,8.99,1.49,2014-06-17
Sooke,British Columbia,Canada,CA,V0,,0,fernando62@adventure-works.com,Cell,0,4,1376.994,35331.66,3505.9218,1095.6006,39933.1824,CARGO TRANSPORT 5,8.99,1.49,2013-12-06
Sooke,British Columbia,Canada,CA,V0,,0,fernando62@adventure-works.com,Cell,-1,1,2.29,32.28,2.5824,0.807,35.6694,XRQ - TRUCK GROUND,3.95,0.99,2013-07-08
Chicago,Illinois,United States,US,60610,,0,fernando63@adventure-works.com,Home,-1,1,4.99,41.95,3.356,1.0488,46.3548,XRQ - TRUCK GROUND,3.95,0.99,2012-11-04
Chicago,Illinois,United States,US,60610,,0,fernando63@adventure-works.com,Home,-1,1,21.98,71.97,5.7576,1.7993,79.5269,XRQ - TRUCK GROUND,3.95,0.99,2013-08-21
Chicago,Illinois,United States,US,60610,,0,fernando63@adventure-works.com,Home,-1,1,8.99,556.93,44.5544,13.9233,615.4077,XRQ - TRUCK GROUND,3.95,0.99,2013-08-09
Colombes,Hauts de Seine,France,FR,92700,,0,robyn11@adventure-works.com,Home,-1,1,32.6,32.6,2.608,0.815,36.023,XRQ - TRUCK GROUND,3.95,0.99,2013-09-02
Colombes,Hauts de Seine,France,FR,92700,,0,robyn11@adventure-works.com,Home,-1,1,4.99,1134.47,90.7576,28.3618,1253.5894,XRQ - TRUCK GROUND,3.95,0.99,2013-08-31
Colombes,Hauts de Seine,France,FR,92700,,0,robyn11@adventure-works.com,Home,0,7,158.43,64704.8794,6354.4426,1985.7633,73045.0853,CARGO TRANSPORT 5,8.99,1.49,2014-06-14
Hervey Bay,Queensland,Australia,AU,4655,,0,edwin12@adventure-works.com,Home,-1,1,2.29,567.76,45.4208,14.194,627.3748,XRQ - TRUCK GROUND,3.95,0.99,2012-06-05
Hervey Bay,Queensland,Australia,AU,4655,,0,edwin12@adventure-works.com,Home,-1,1,34.99,2419.06,193.5248,60.4765,2673.0613,XRQ - TRUCK GROUND,3.95,0.99,2013-09-15
Hervey Bay,Queensland,Australia,AU,4655,,0,edwin12@adventure-works.com,Home,0,2,200.052,97647.72,9417.2592,2942.8935,110007.8727,CARGO TRANSPORT 5,8.99,1.49,2014-02-18
Sydney,New South Wales,Australia,AU,1002,,1,spencer19@adventure-works.com,Cell,-1,1,8.99,2407.04,192.5632,60.176,2659.7792,XRQ - TRUCK GROUND,3.95,0.99,2012-06-17
Sydney,New South Wales,Australia,AU,1002,,1,spencer19@adventure-works.com,Cell,-1,1,2384.07,2413.06,193.0448,60.3265,2666.4313,XRQ - TRUCK GROUND,3.95,0.99,2013-09-28
Sydney,New South Wales,Australia,AU,1002,,1,spencer19@adventure-works.com,Cell,0,2,5.394,75647.3619,7406.6728,2314.5852,85368.6199,CARGO TRANSPORT 5,8.99,1.49,2014-02-24
Melbourne,Victoria,Australia,AU,3000,,0,spencer20@adventure-works.com,Cell,-1,1,28.99,36.27,2.9016,0.9068,40.0784,XRQ - TRUCK GROUND,3.95,0.99,2013-08-29
Melbourne,Victoria,Australia,AU,3000,,0,spencer20@adventure-works.com,Cell,0,1,672.294,26632.9708,2524.7801,788.9938,29946.7447,CARGO TRANSPORT 5,8.99,1.49,2014-03-03
Melbourne,Victoria,Australia,AU,3000,,0,spencer20@adventure-works.com,Cell,0,4,32.394,44907.516,4310.7843,1347.1201,50565.4204,CARGO TRANSPORT 5,8.99,1.49,2013-11-26
Melbourne,Victoria,Australia,AU,3000,,0,spencer20@adventure-works.com,Cell,0,1,1229.4589,19717.9571,1894.0511,591.891,22203.8992,CARGO TRANSPORT 5,8.99,1.49,2014-02-06
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,antonio1@adventure-works.com,Home,0,1,149.874,30980.0885,3023.1673,944.7398,34947.9956,CARGO TRANSPORT 5,8.99,1.49,2013-11-24
Berlin,Hessen,Germany,DE,12171,,0,omar24@adventure-works.com,Cell,0,25,850.495,65683.368,6708.6741,2096.4607,74488.5028,CARGO TRANSPORT 5,8.99,1.49,2013-11-19
Lynnwood,Washington,United States,US,98036,,0,kayla44@adventure-works.com,Cell,-1,1,2319.99,2405.47,192.4376,60.1368,2658.0444,XRQ - TRUCK GROUND,3.95,0.99,2012-03-15
Lynnwood,Washington,United States,US,98036,,0,kayla44@adventure-works.com,Cell,0,2,445.41,28142.442,2702.5504,844.547,31689.5394,CARGO TRANSPORT 5,8.99,1.49,2014-05-04
Lynnwood,Washington,United States,US,98036,,0,kayla44@adventure-works.com,Cell,0,3,12.144,56353.869,5388.6379,1683.9493,63426.4562,CARGO TRANSPORT 5,8.99,1.49,2014-05-18
Chatou,Yveline,France,FR,78400,,0,kayla45@adventure-works.com,Home,0,7,600.2625,140078.3959,13697.6373,4280.5117,158056.5449,CARGO TRANSPORT 5,8.99,1.49,2013-12-25
Chatou,Yveline,France,FR,78400,,0,kayla45@adventure-works.com,Home,-1,1,53.99,608.96,48.7168,15.224,672.9008,XRQ - TRUCK GROUND,3.95,0.99,2013-09-29
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,omar35@adventure-works.com,Home,-1,1,34.99,1205.47,96.4376,30.1368,1332.0444,XRQ - TRUCK GROUND,3.95,0.99,2012-03-30
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,omar35@adventure-works.com,Home,0,1,1466.01,6415.722,619.151,193.4847,7228.3577,CARGO TRANSPORT 5,8.99,1.49,2013-11-28
Beverly Hills,California,United States,US,90210,,1,alexis33@adventure-works.com,Cell,-1,1,63.5,85.48,6.8384,2.137,94.4554,XRQ - TRUCK GROUND,3.95,0.99,2013-07-15
Beverly Hills,California,United States,US,90210,,1,alexis33@adventure-works.com,Cell,0,3,728.91,44228.9437,4213.2102,1316.6282,49758.7821,CARGO TRANSPORT 5,8.99,1.49,2014-06-10
Malabar,New South Wales,Australia,AU,2036,,0,alexis37@adventure-works.com,Home,-1,1,4.99,2384.96,190.7968,59.624,2635.3808,XRQ - TRUCK GROUND,3.95,0.99,2012-03-15
Malabar,New South Wales,Australia,AU,2036,,0,alexis37@adventure-works.com,Home,0,1,48.594,552.948,53.4938,16.7168,623.1586,CARGO TRANSPORT 5,8.99,1.49,2014-01-09
Malabar,New South Wales,Australia,AU,2036,,0,alexis37@adventure-works.com,Home,-1,1,2.29,23.78,1.9024,0.5945,26.2769,XRQ - TRUCK GROUND,3.95,0.99,2013-08-26
Cranbourne,Victoria,Australia,AU,3977,,0,omar39@adventure-works.com,Home,0,4,672.294,104273.0197,10489.2691,3277.8966,118040.1854,CARGO TRANSPORT 5,8.99,1.49,2014-04-03
Cranbourne,Victoria,Australia,AU,3977,,0,omar39@adventure-works.com,Home,0,2,158.43,28038.636,2724.5596,851.4249,31614.6205,CARGO TRANSPORT 5,8.99,1.49,2014-04-29
Cranbourne,Victoria,Australia,AU,3977,,0,omar39@adventure-works.com,Home,0,5,602.346,76677.4547,7473.9225,2335.6008,86486.978,CARGO TRANSPORT 5,8.99,1.49,2014-05-20
Frankfurt,Hessen,Germany,DE,60323,,2,rafael7@adventure-works.com,Cell,-1,1,4.99,64.97,5.1976,1.6243,71.7919,XRQ - TRUCK GROUND,3.95,0.99,2012-04-04
Frankfurt,Hessen,Germany,DE,60323,,2,rafael7@adventure-works.com,Cell,0,4,26.724,79589.616,7862.2953,2456.9673,89908.8786,CARGO TRANSPORT 5,8.99,1.49,2014-01-06
Frankfurt,Hessen,Germany,DE,60323,,2,rafael7@adventure-works.com,Cell,-1,1,34.99,1735.98,138.8784,43.3995,1918.2579,XRQ - TRUCK GROUND,3.95,0.99,2013-09-10
Walla Walla,Washington,United States,US,99362,,2,abigail72@adventure-works.com,Home,-1,1,4.99,32.27,2.5816,0.8068,35.6584,XRQ - TRUCK GROUND,3.95,0.99,2012-04-02
Walla Walla,Washington,United States,US,99362,,2,abigail72@adventure-works.com,Home,0,1,200.052,30635.004,2948.8135,921.5042,34505.3217,CARGO TRANSPORT 5,8.99,1.49,2013-12-10
Walla Walla,Washington,United States,US,99362,,2,abigail72@adventure-works.com,Home,0,5,67.539,129261.254,12556.6486,3923.9527,145741.8553,CARGO TRANSPORT 5,8.99,1.49,2014-05-21
Boulogne-sur-Mer,Pas de Calais,France,FR,62200,,0,rafael9@adventure-works.com,Home,-1,1,21.98,59.91,4.7928,1.4978,66.2006,XRQ - TRUCK GROUND,3.95,0.99,2012-04-17
East Brisbane,Queensland,Australia,AU,4169,,1,elizabeth40@adventure-works.com,Home,0,7,41.994,84713.7665,8161.7159,2550.5362,95426.0186,CARGO TRANSPORT 5,8.99,1.49,2014-04-13
East Brisbane,Queensland,Australia,AU,4169,,1,elizabeth40@adventure-works.com,Home,0,8,4.77,36682.5594,3498.4575,1093.268,41274.2849,CARGO TRANSPORT 5,8.99,1.49,2014-06-18
East Brisbane,Queensland,Australia,AU,4169,,1,elizabeth40@adventure-works.com,Home,0,12,40.5942,5454.2858,511.7273,159.9148,6125.9279,CARGO TRANSPORT 5,8.99,1.49,2014-02-07
Lake Oswego,Oregon,United States,US,97034,,2,elizabeth46@adventure-works.com,Cell,-1,1,4.99,83.97,6.7176,2.0993,92.7869,XRQ - TRUCK GROUND,3.95,0.99,2013-07-20
Lake Oswego,Oregon,United States,US,97034,,2,elizabeth46@adventure-works.com,Cell,0,10,32.394,28195.896,2693.5039,841.72,31731.1199,CARGO TRANSPORT 5,8.99,1.49,2014-05-31
Redwood City,California,United States,US,94063,,1,omar9@adventure-works.com,Home,-1,1,8.99,548.98,43.9184,13.7245,606.6229,XRQ - TRUCK GROUND,3.95,0.99,2012-03-29
Redwood City,California,United States,US,94063,,1,omar9@adventure-works.com,Home,-1,1,2.29,31.27,2.5016,0.7818,34.5534,XRQ - TRUCK GROUND,3.95,0.99,2013-11-17
Wollongong,New South Wales,Australia,AU,2500,,1,omar14@adventure-works.com,Home,-1,1,539.99,548.98,43.9184,13.7245,606.6229,XRQ - TRUCK GROUND,3.95,0.99,2012-02-10
Wollongong,New South Wales,Australia,AU,2500,,1,omar14@adventure-works.com,Home,-1,1,564.99,586.97,46.9576,14.6743,648.6019,XRQ - TRUCK GROUND,3.95,0.99,2013-10-18
Wollongong,New South Wales,Australia,AU,2500,,1,omar14@adventure-works.com,Home,0,2,1376.994,28573.5744,2807.4181,877.3182,32258.3107,CARGO TRANSPORT 5,8.99,1.49,2014-04-11
Seaford,Victoria,Australia,AU,3198,,1,kayla28@adventure-works.com,Home,-1,1,2319.99,2394.45,191.556,59.8613,2645.8673,XRQ - TRUCK GROUND,3.95,0.99,2012-02-21
Seaford,Victoria,Australia,AU,3198,,1,kayla28@adventure-works.com,Home,0,2,29.994,32317.23,3091.3252,966.0391,36374.5943,CARGO TRANSPORT 5,8.99,1.49,2013-12-13
Seaford,Victoria,Australia,AU,3198,,1,kayla28@adventure-works.com,Home,-1,1,4.99,74.46,5.9568,1.8615,82.2783,XRQ - TRUCK GROUND,3.95,0.99,2013-08-14
San Diego,California,United States,US,92102,,1,kayla36@adventure-works.com,Cell,-1,1,34.99,2379.47,190.3576,59.4868,2629.3144,XRQ - TRUCK GROUND,3.95,0.99,2012-03-14
San Diego,California,United States,US,92102,,1,kayla36@adventure-works.com,Cell,-1,1,35.0,2354.99,188.3992,58.8748,2602.264,XRQ - TRUCK GROUND,3.95,0.99,2013-10-08
San Diego,California,United States,US,92102,,1,kayla36@adventure-works.com,Cell,0,2,323.994,38575.0104,3688.1195,1152.5374,43415.6673,CARGO TRANSPORT 5,8.99,1.49,2014-04-27
Beaverton,Oregon,United States,US,97005,,0,omar23@adventure-works.com,Cell,-1,1,8.99,2442.03,195.3624,61.0508,2698.4432,XRQ - TRUCK GROUND,3.95,0.99,2012-03-11
Beaverton,Oregon,United States,US,97005,,0,omar23@adventure-works.com,Cell,-1,1,21.98,155.47,12.4376,3.8868,171.7944,XRQ - TRUCK GROUND,3.95,0.99,2013-10-26
Beaverton,Oregon,United States,US,97005,,0,omar23@adventure-works.com,Cell,0,4,112.998,34349.2656,3362.094,1050.6544,38762.014,CARGO TRANSPORT 5,8.99,1.49,2014-05-13
Newcastle,New South Wales,Australia,AU,2300,,1,kayla47@adventure-works.com,Cell,-1,1,2.29,32.28,2.5824,0.807,35.6694,XRQ - TRUCK GROUND,3.95,0.99,2013-11-06
Morangis,Essonne,France,FR,91420,,0,juan7@adventure-works.com,Home,-1,1,34.99,69.97,5.5976,1.7493,77.3169,XRQ - TRUCK GROUND,3.95,0.99,2012-03-30
Morangis,Essonne,France,FR,91420,,0,juan7@adventure-works.com,Home,0,4,72.894,33319.986,3182.8264,994.6333,37497.4457,CARGO TRANSPORT 5,8.99,1.49,2013-12-02
Newton,British Columbia,Canada,CA,V2L3W8,,2,alexis31@adventure-works.com,Cell,-1,1,69.99,119.98,9.5984,2.9995,132.5779,XRQ - TRUCK GROUND,3.95,0.99,2012-03-06
San Diego,California,United States,US,92102,,1,colin27@adventure-works.com,Cell,0,1,31.584,59894.2092,5924.7046,1851.4702,67670.384,CARGO TRANSPORT 5,8.99,1.49,2014-04-30
North Ryde,New South Wales,Australia,AU,2113,,1,dalton68@adventure-works.com,Cell,-1,1,49.99,114.46,9.1568,2.8615,126.4783,XRQ - TRUCK GROUND,3.95,0.99,2012-07-23
North Ryde,New South Wales,Australia,AU,2113,,1,dalton68@adventure-works.com,Cell,-1,1,2.29,564.21,45.1368,14.1053,623.4521,XRQ - TRUCK GROUND,3.95,0.99,2013-09-04
North Ryde,New South Wales,Australia,AU,2113,,1,dalton68@adventure-works.com,Cell,0,2,600.2625,46021.1798,4699.8245,1468.6951,52189.6994,CARGO TRANSPORT 5,8.99,1.49,2014-02-17
Newport Beach,California,United States,US,92625,,1,colin35@adventure-works.com,Cell,-1,1,2384.07,2433.04,194.6432,60.826,2688.5092,XRQ - TRUCK GROUND,3.95,0.99,2012-08-12
Newport Beach,California,United States,US,92625,,1,colin35@adventure-works.com,Cell,-1,1,2.29,722.77,57.8216,18.0693,798.6609,XRQ - TRUCK GROUND,3.95,0.99,2013-10-15
Newport Beach,California,United States,US,92625,,1,colin35@adventure-works.com,Cell,0,2,445.41,21439.446,2045.9863,639.3707,24124.803,CARGO TRANSPORT 5,8.99,1.49,2014-03-11
Burlingame,California,United States,US,94010,,1,colin37@adventure-works.com,Home,0,4,28.8404,84380.7379,8222.4775,2569.5242,95172.7396,CARGO TRANSPORT 5,8.99,1.49,2014-03-27
Burlingame,California,United States,US,94010,,1,colin37@adventure-works.com,Home,0,1,202.332,6632.886,645.0922,201.5913,7479.5695,CARGO TRANSPORT 5,8.99,1.49,2014-04-17
Burlingame,California,United States,US,94010,,1,colin37@adventure-works.com,Home,0,1,1391.994,33623.778,3253.2511,1016.641,37893.6701,CARGO TRANSPORT 5,8.99,1.49,2014-02-07
Caloundra,Queensland,Australia,AU,4551,,0,jeremy27@adventure-works.com,Cell,-1,1,4.99,79.97,6.3976,1.9993,88.3669,XRQ - TRUCK GROUND,3.95,0.99,2012-03-26
Caloundra,Queensland,Australia,AU,4551,,0,jeremy27@adventure-works.com,Cell,0,6,4.77,24795.1796,2356.5412,736.4191,27888.1399,CARGO TRANSPORT 5,8.99,1.49,2014-04-06
Runcorn,England,United Kingdom,GB,TY31,,1,jon19@adventure-works.com,Cell,-1,1,49.99,71.97,5.7576,1.7993,79.5269,XRQ - TRUCK GROUND,3.95,0.99,2013-03-12
